"state","county_name","year","state_po","county_fips","office","candidate","party","candidatevotes","totalvotes","version","mode"
"TENNESSEE","FENTRESS",2016,"TN","47049","US PRESIDENT","OTHER","OTHER",195,7333,"20260225","TOTAL"
"TENNESSEE","FRANKLIN",2016,"TN","47051","US PRESIDENT","DONALD TRUMP","REPUBLICAN",11532,16404,"20260225","TOTAL"
"TENNESSEE","FRANKLIN",2016,"TN","47051","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",4374,16404,"20260225","TOTAL"
"TENNESSEE","FRANKLIN",2016,"TN","47051","US PRESIDENT","OTHER","OTHER",498,16404,"20260225","TOTAL"
"TENNESSEE","GIBSON",2016,"TN","47053","US PRESIDENT","DONALD TRUMP","REPUBLICAN",13786,19547,"20260225","TOTAL"
"TENNESSEE","GIBSON",2016,"TN","47053","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",5258,19547,"20260225","TOTAL"
"TENNESSEE","GIBSON",2016,"TN","47053","US PRESIDENT","OTHER","OTHER",503,19547,"20260225","TOTAL"
"TENNESSEE","GILES",2016,"TN","47055","US PRESIDENT","DONALD TRUMP","REPUBLICAN",7970,11137,"20260225","TOTAL"
"TENNESSEE","GILES",2016,"TN","47055","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2917,11137,"20260225","TOTAL"
"TENNESSEE","GILES",2016,"TN","47055","US PRESIDENT","OTHER","OTHER",250,11137,"20260225","TOTAL"
"TENNESSEE","GRAINGER",2016,"TN","47057","US PRESIDENT","DONALD TRUMP","REPUBLICAN",6626,8008,"20260225","TOTAL"
"TENNESSEE","GRAINGER",2016,"TN","47057","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1154,8008,"20260225","TOTAL"
"TENNESSEE","GRAINGER",2016,"TN","47057","US PRESIDENT","OTHER","OTHER",228,8008,"20260225","TOTAL"
"TENNESSEE","GREENE",2016,"TN","47059","US PRESIDENT","DONALD TRUMP","REPUBLICAN",18562,23583,"20260225","TOTAL"
"TENNESSEE","GREENE",2016,"TN","47059","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",4216,23583,"20260225","TOTAL"
"TENNESSEE","GREENE",2016,"TN","47059","US PRESIDENT","OTHER","OTHER",805,23583,"20260225","TOTAL"
"TENNESSEE","GRUNDY",2016,"TN","47061","US PRESIDENT","DONALD TRUMP","REPUBLICAN",3636,4763,"20260225","TOTAL"
"TENNESSEE","GRUNDY",2016,"TN","47061","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",999,4763,"20260225","TOTAL"
"TENNESSEE","GRUNDY",2016,"TN","47061","US PRESIDENT","OTHER","OTHER",128,4763,"20260225","TOTAL"
"TENNESSEE","HAMBLEN",2016,"TN","47063","US PRESIDENT","DONALD TRUMP","REPUBLICAN",15857,20692,"20260225","TOTAL"
"TENNESSEE","HAMBLEN",2016,"TN","47063","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",4075,20692,"20260225","TOTAL"
"TENNESSEE","HAMBLEN",2016,"TN","47063","US PRESIDENT","OTHER","OTHER",760,20692,"20260225","TOTAL"
"TENNESSEE","HAMILTON",2016,"TN","47065","US PRESIDENT","DONALD TRUMP","REPUBLICAN",78733,142408,"20260225","TOTAL"
"TENNESSEE","HAMILTON",2016,"TN","47065","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",55316,142408,"20260225","TOTAL"
"TENNESSEE","HAMILTON",2016,"TN","47065","US PRESIDENT","OTHER","OTHER",8359,142408,"20260225","TOTAL"
"TENNESSEE","HANCOCK",2016,"TN","47067","US PRESIDENT","DONALD TRUMP","REPUBLICAN",1843,2231,"20260225","TOTAL"
"TENNESSEE","HANCOCK",2016,"TN","47067","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",322,2231,"20260225","TOTAL"
"TENNESSEE","HANCOCK",2016,"TN","47067","US PRESIDENT","OTHER","OTHER",66,2231,"20260225","TOTAL"
"TENNESSEE","HARDEMAN",2016,"TN","47069","US PRESIDENT","DONALD TRUMP","REPUBLICAN",4919,9273,"20260225","TOTAL"
"TENNESSEE","HARDEMAN",2016,"TN","47069","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",4185,9273,"20260225","TOTAL"
"TENNESSEE","HARDEMAN",2016,"TN","47069","US PRESIDENT","OTHER","OTHER",169,9273,"20260225","TOTAL"
"TENNESSEE","HARDIN",2016,"TN","47071","US PRESIDENT","DONALD TRUMP","REPUBLICAN",8012,9949,"20260225","TOTAL"
"TENNESSEE","HARDIN",2016,"TN","47071","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1622,9949,"20260225","TOTAL"
"TENNESSEE","HARDIN",2016,"TN","47071","US PRESIDENT","OTHER","OTHER",315,9949,"20260225","TOTAL"
"TENNESSEE","HAWKINS",2016,"TN","47073","US PRESIDENT","DONALD TRUMP","REPUBLICAN",16648,20774,"20260225","TOTAL"
"TENNESSEE","HAWKINS",2016,"TN","47073","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3507,20774,"20260225","TOTAL"
"TENNESSEE","HAWKINS",2016,"TN","47073","US PRESIDENT","OTHER","OTHER",619,20774,"20260225","TOTAL"
"TENNESSEE","HAYWOOD",2016,"TN","47075","US PRESIDENT","DONALD TRUMP","REPUBLICAN",3013,6834,"20260225","TOTAL"
"TENNESSEE","HAYWOOD",2016,"TN","47075","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3711,6834,"20260225","TOTAL"
"TENNESSEE","HAYWOOD",2016,"TN","47075","US PRESIDENT","OTHER","OTHER",110,6834,"20260225","TOTAL"
"TENNESSEE","HENDERSON",2016,"TN","47077","US PRESIDENT","DONALD TRUMP","REPUBLICAN",8138,10217,"20260225","TOTAL"
"TENNESSEE","HENDERSON",2016,"TN","47077","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1800,10217,"20260225","TOTAL"
"TENNESSEE","HENDERSON",2016,"TN","47077","US PRESIDENT","OTHER","OTHER",279,10217,"20260225","TOTAL"
"TENNESSEE","HENRY",2016,"TN","47079","US PRESIDENT","DONALD TRUMP","REPUBLICAN",9508,12945,"20260225","TOTAL"
"TENNESSEE","HENRY",2016,"TN","47079","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3063,12945,"20260225","TOTAL"
"TENNESSEE","HENRY",2016,"TN","47079","US PRESIDENT","OTHER","OTHER",374,12945,"20260225","TOTAL"
"TENNESSEE","HICKMAN",2016,"TN","47081","US PRESIDENT","DONALD TRUMP","REPUBLICAN",5695,7813,"20260225","TOTAL"
"TENNESSEE","HICKMAN",2016,"TN","47081","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1824,7813,"20260225","TOTAL"
"TENNESSEE","HICKMAN",2016,"TN","47081","US PRESIDENT","OTHER","OTHER",294,7813,"20260225","TOTAL"
"TENNESSEE","HOUSTON",2016,"TN","47083","US PRESIDENT","DONALD TRUMP","REPUBLICAN",2182,3168,"20260225","TOTAL"
"TENNESSEE","HOUSTON",2016,"TN","47083","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",866,3168,"20260225","TOTAL"
"TENNESSEE","HOUSTON",2016,"TN","47083","US PRESIDENT","OTHER","OTHER",120,3168,"20260225","TOTAL"
"TENNESSEE","HUMPHREYS",2016,"TN","47085","US PRESIDENT","DONALD TRUMP","REPUBLICAN",4930,7153,"20260225","TOTAL"
"TENNESSEE","HUMPHREYS",2016,"TN","47085","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1967,7153,"20260225","TOTAL"
"TENNESSEE","HUMPHREYS",2016,"TN","47085","US PRESIDENT","OTHER","OTHER",256,7153,"20260225","TOTAL"
"TENNESSEE","JACKSON",2016,"TN","47087","US PRESIDENT","DONALD TRUMP","REPUBLICAN",3236,4466,"20260225","TOTAL"
"TENNESSEE","JACKSON",2016,"TN","47087","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1129,4466,"20260225","TOTAL"
"TENNESSEE","JACKSON",2016,"TN","47087","US PRESIDENT","OTHER","OTHER",101,4466,"20260225","TOTAL"
"TENNESSEE","JEFFERSON",2016,"TN","47089","US PRESIDENT","DONALD TRUMP","REPUBLICAN",14776,19072,"20260225","TOTAL"
"TENNESSEE","JEFFERSON",2016,"TN","47089","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3494,19072,"20260225","TOTAL"
"TENNESSEE","JEFFERSON",2016,"TN","47089","US PRESIDENT","OTHER","OTHER",802,19072,"20260225","TOTAL"
"TENNESSEE","JOHNSON",2016,"TN","47091","US PRESIDENT","DONALD TRUMP","REPUBLICAN",5410,6579,"20260225","TOTAL"
"TENNESSEE","JOHNSON",2016,"TN","47091","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",988,6579,"20260225","TOTAL"
"TENNESSEE","JOHNSON",2016,"TN","47091","US PRESIDENT","OTHER","OTHER",181,6579,"20260225","TOTAL"
"TENNESSEE","KNOX",2016,"TN","47093","US PRESIDENT","DONALD TRUMP","REPUBLICAN",105767,180697,"20260225","TOTAL"
"TENNESSEE","KNOX",2016,"TN","47093","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",62878,180697,"20260225","TOTAL"
"TENNESSEE","KNOX",2016,"TN","47093","US PRESIDENT","OTHER","OTHER",12052,180697,"20260225","TOTAL"
"TENNESSEE","LAKE",2016,"TN","47095","US PRESIDENT","DONALD TRUMP","REPUBLICAN",1357,1970,"20260225","TOTAL"
"TENNESSEE","LAKE",2016,"TN","47095","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",577,1970,"20260225","TOTAL"
"TENNESSEE","LAKE",2016,"TN","47095","US PRESIDENT","OTHER","OTHER",36,1970,"20260225","TOTAL"
"TENNESSEE","LAUDERDALE",2016,"TN","47097","US PRESIDENT","DONALD TRUMP","REPUBLICAN",4884,8087,"20260225","TOTAL"
"TENNESSEE","LAUDERDALE",2016,"TN","47097","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3056,8087,"20260225","TOTAL"
"TENNESSEE","LAUDERDALE",2016,"TN","47097","US PRESIDENT","OTHER","OTHER",147,8087,"20260225","TOTAL"
"TENNESSEE","LAWRENCE",2016,"TN","47099","US PRESIDENT","DONALD TRUMP","REPUBLICAN",12420,15666,"20260225","TOTAL"
"TENNESSEE","LAWRENCE",2016,"TN","47099","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2821,15666,"20260225","TOTAL"
"TENNESSEE","LAWRENCE",2016,"TN","47099","US PRESIDENT","OTHER","OTHER",425,15666,"20260225","TOTAL"
"TENNESSEE","LEWIS",2016,"TN","47101","US PRESIDENT","DONALD TRUMP","REPUBLICAN",3585,4622,"20260225","TOTAL"
"TENNESSEE","LEWIS",2016,"TN","47101","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",890,4622,"20260225","TOTAL"
"TENNESSEE","LEWIS",2016,"TN","47101","US PRESIDENT","OTHER","OTHER",147,4622,"20260225","TOTAL"
"TENNESSEE","LINCOLN",2016,"TN","47103","US PRESIDENT","DONALD TRUMP","REPUBLICAN",10398,13348,"20260225","TOTAL"
"TENNESSEE","LINCOLN",2016,"TN","47103","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2554,13348,"20260225","TOTAL"
"TENNESSEE","LINCOLN",2016,"TN","47103","US PRESIDENT","OTHER","OTHER",396,13348,"20260225","TOTAL"
"TENNESSEE","LOUDON",2016,"TN","47105","US PRESIDENT","DONALD TRUMP","REPUBLICAN",17610,23391,"20260225","TOTAL"
"TENNESSEE","LOUDON",2016,"TN","47105","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",4919,23391,"20260225","TOTAL"
"TENNESSEE","LOUDON",2016,"TN","47105","US PRESIDENT","OTHER","OTHER",862,23391,"20260225","TOTAL"
"TENNESSEE","MACON",2016,"TN","47111","US PRESIDENT","DONALD TRUMP","REPUBLICAN",6263,7504,"20260225","TOTAL"
"TENNESSEE","MACON",2016,"TN","47111","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1072,7504,"20260225","TOTAL"
"TENNESSEE","MACON",2016,"TN","47111","US PRESIDENT","OTHER","OTHER",169,7504,"20260225","TOTAL"
"TENNESSEE","MADISON",2016,"TN","47113","US PRESIDENT","DONALD TRUMP","REPUBLICAN",21335,38120,"20260225","TOTAL"
"TENNESSEE","MADISON",2016,"TN","47113","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",15448,38120,"20260225","TOTAL"
"TENNESSEE","MADISON",2016,"TN","47113","US PRESIDENT","OTHER","OTHER",1337,38120,"20260225","TOTAL"
"TENNESSEE","MARION",2016,"TN","47115","US PRESIDENT","DONALD TRUMP","REPUBLICAN",7696,10862,"20260225","TOTAL"
"TENNESSEE","MARION",2016,"TN","47115","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2832,10862,"20260225","TOTAL"
"TENNESSEE","MARION",2016,"TN","47115","US PRESIDENT","OTHER","OTHER",334,10862,"20260225","TOTAL"
"TENNESSEE","MARSHALL",2016,"TN","47117","US PRESIDENT","DONALD TRUMP","REPUBLICAN",8184,11455,"20260225","TOTAL"
"TENNESSEE","MARSHALL",2016,"TN","47117","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2852,11455,"20260225","TOTAL"
"TENNESSEE","MARSHALL",2016,"TN","47117","US PRESIDENT","OTHER","OTHER",419,11455,"20260225","TOTAL"
"TENNESSEE","MAURY",2016,"TN","47119","US PRESIDENT","DONALD TRUMP","REPUBLICAN",23799,35369,"20260225","TOTAL"
"TENNESSEE","MAURY",2016,"TN","47119","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",10038,35369,"20260225","TOTAL"
"TENNESSEE","MAURY",2016,"TN","47119","US PRESIDENT","OTHER","OTHER",1532,35369,"20260225","TOTAL"
"TENNESSEE","MCMINN",2016,"TN","47107","US PRESIDENT","DONALD TRUMP","REPUBLICAN",14691,18755,"20260225","TOTAL"
"TENNESSEE","MCMINN",2016,"TN","47107","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3510,18755,"20260225","TOTAL"
"TENNESSEE","MCMINN",2016,"TN","47107","US PRESIDENT","OTHER","OTHER",554,18755,"20260225","TOTAL"
"TENNESSEE","MCNAIRY",2016,"TN","47109","US PRESIDENT","DONALD TRUMP","REPUBLICAN",7841,10038,"20260225","TOTAL"
"TENNESSEE","MCNAIRY",2016,"TN","47109","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1848,10038,"20260225","TOTAL"
"TENNESSEE","MCNAIRY",2016,"TN","47109","US PRESIDENT","OTHER","OTHER",349,10038,"20260225","TOTAL"
"TENNESSEE","MEIGS",2016,"TN","47121","US PRESIDENT","DONALD TRUMP","REPUBLICAN",3342,4320,"20260225","TOTAL"
"TENNESSEE","MEIGS",2016,"TN","47121","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",856,4320,"20260225","TOTAL"
"TENNESSEE","MEIGS",2016,"TN","47121","US PRESIDENT","OTHER","OTHER",122,4320,"20260225","TOTAL"
"TENNESSEE","MONROE",2016,"TN","47123","US PRESIDENT","DONALD TRUMP","REPUBLICAN",13374,17093,"20260225","TOTAL"
"TENNESSEE","MONROE",2016,"TN","47123","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3186,17093,"20260225","TOTAL"
"TENNESSEE","MONROE",2016,"TN","47123","US PRESIDENT","OTHER","OTHER",533,17093,"20260225","TOTAL"
"TENNESSEE","MONTGOMERY",2016,"TN","47125","US PRESIDENT","DONALD TRUMP","REPUBLICAN",32341,57620,"20260225","TOTAL"
"TENNESSEE","MONTGOMERY",2016,"TN","47125","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",21699,57620,"20260225","TOTAL"
"TENNESSEE","MONTGOMERY",2016,"TN","47125","US PRESIDENT","OTHER","OTHER",3580,57620,"20260225","TOTAL"
"TENNESSEE","MOORE",2016,"TN","47127","US PRESIDENT","DONALD TRUMP","REPUBLICAN",2325,2926,"20260225","TOTAL"
"TENNESSEE","MOORE",2016,"TN","47127","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",496,2926,"20260225","TOTAL"
"TENNESSEE","MOORE",2016,"TN","47127","US PRESIDENT","OTHER","OTHER",105,2926,"20260225","TOTAL"
"TENNESSEE","MORGAN",2016,"TN","47129","US PRESIDENT","DONALD TRUMP","REPUBLICAN",5441,6705,"20260225","TOTAL"
"TENNESSEE","MORGAN",2016,"TN","47129","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1054,6705,"20260225","TOTAL"
"TENNESSEE","MORGAN",2016,"TN","47129","US PRESIDENT","OTHER","OTHER",210,6705,"20260225","TOTAL"
"TENNESSEE","OBION",2016,"TN","47131","US PRESIDENT","DONALD TRUMP","REPUBLICAN",9526,12249,"20260225","TOTAL"
"TENNESSEE","OBION",2016,"TN","47131","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2426,12249,"20260225","TOTAL"
"TENNESSEE","OBION",2016,"TN","47131","US PRESIDENT","OTHER","OTHER",297,12249,"20260225","TOTAL"
"TENNESSEE","OVERTON",2016,"TN","47133","US PRESIDENT","DONALD TRUMP","REPUBLICAN",6059,8229,"20260225","TOTAL"
"TENNESSEE","OVERTON",2016,"TN","47133","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1945,8229,"20260225","TOTAL"
"TENNESSEE","OVERTON",2016,"TN","47133","US PRESIDENT","OTHER","OTHER",225,8229,"20260225","TOTAL"
"TENNESSEE","PERRY",2016,"TN","47135","US PRESIDENT","DONALD TRUMP","REPUBLICAN",2167,2855,"20260225","TOTAL"
"TENNESSEE","PERRY",2016,"TN","47135","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",597,2855,"20260225","TOTAL"
"TENNESSEE","PERRY",2016,"TN","47135","US PRESIDENT","OTHER","OTHER",91,2855,"20260225","TOTAL"
"TENNESSEE","PICKETT",2016,"TN","47137","US PRESIDENT","DONALD TRUMP","REPUBLICAN",2021,2615,"20260225","TOTAL"
"TENNESSEE","PICKETT",2016,"TN","47137","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",536,2615,"20260225","TOTAL"
"TENNESSEE","PICKETT",2016,"TN","47137","US PRESIDENT","OTHER","OTHER",58,2615,"20260225","TOTAL"
"TENNESSEE","POLK",2016,"TN","47139","US PRESIDENT","DONALD TRUMP","REPUBLICAN",5097,6520,"20260225","TOTAL"
"TENNESSEE","POLK",2016,"TN","47139","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1252,6520,"20260225","TOTAL"
"TENNESSEE","POLK",2016,"TN","47139","US PRESIDENT","OTHER","OTHER",171,6520,"20260225","TOTAL"
"TENNESSEE","PUTNAM",2016,"TN","47141","US PRESIDENT","DONALD TRUMP","REPUBLICAN",19002,27212,"20260225","TOTAL"
"TENNESSEE","PUTNAM",2016,"TN","47141","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",6851,27212,"20260225","TOTAL"
"TENNESSEE","PUTNAM",2016,"TN","47141","US PRESIDENT","OTHER","OTHER",1359,27212,"20260225","TOTAL"
"TENNESSEE","RHEA",2016,"TN","47143","US PRESIDENT","DONALD TRUMP","REPUBLICAN",8660,11062,"20260225","TOTAL"
"TENNESSEE","RHEA",2016,"TN","47143","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1942,11062,"20260225","TOTAL"
"TENNESSEE","RHEA",2016,"TN","47143","US PRESIDENT","OTHER","OTHER",460,11062,"20260225","TOTAL"
"TENNESSEE","ROANE",2016,"TN","47145","US PRESIDENT","DONALD TRUMP","REPUBLICAN",15880,21669,"20260225","TOTAL"
"TENNESSEE","ROANE",2016,"TN","47145","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",4837,21669,"20260225","TOTAL"
"TENNESSEE","ROANE",2016,"TN","47145","US PRESIDENT","OTHER","OTHER",952,21669,"20260225","TOTAL"
"TENNESSEE","ROBERTSON",2016,"TN","47147","US PRESIDENT","DONALD TRUMP","REPUBLICAN",19410,27113,"20260225","TOTAL"
"TENNESSEE","ROBERTSON",2016,"TN","47147","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",6637,27113,"20260225","TOTAL"
"TENNESSEE","ROBERTSON",2016,"TN","47147","US PRESIDENT","OTHER","OTHER",1066,27113,"20260225","TOTAL"
"TENNESSEE","RUTHERFORD",2016,"TN","47149","US PRESIDENT","DONALD TRUMP","REPUBLICAN",64515,107436,"20260225","TOTAL"
"TENNESSEE","RUTHERFORD",2016,"TN","47149","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",36706,107436,"20260225","TOTAL"
"TENNESSEE","RUTHERFORD",2016,"TN","47149","US PRESIDENT","OTHER","OTHER",6215,107436,"20260225","TOTAL"
"TENNESSEE","SCOTT",2016,"TN","47151","US PRESIDENT","DONALD TRUMP","REPUBLICAN",6044,7123,"20260225","TOTAL"
"TENNESSEE","SCOTT",2016,"TN","47151","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",934,7123,"20260225","TOTAL"
"TENNESSEE","SCOTT",2016,"TN","47151","US PRESIDENT","OTHER","OTHER",145,7123,"20260225","TOTAL"
"TENNESSEE","SEQUATCHIE",2016,"TN","47153","US PRESIDENT","DONALD TRUMP","REPUBLICAN",4441,5694,"20260225","TOTAL"
"TENNESSEE","SEQUATCHIE",2016,"TN","47153","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1053,5694,"20260225","TOTAL"
"TENNESSEE","SEQUATCHIE",2016,"TN","47153","US PRESIDENT","OTHER","OTHER",200,5694,"20260225","TOTAL"
"TENNESSEE","SEVIER",2016,"TN","47155","US PRESIDENT","DONALD TRUMP","REPUBLICAN",28629,36312,"20260225","TOTAL"
"TENNESSEE","SEVIER",2016,"TN","47155","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",6297,36312,"20260225","TOTAL"
"TENNESSEE","SEVIER",2016,"TN","47155","US PRESIDENT","OTHER","OTHER",1386,36312,"20260225","TOTAL"
"TENNESSEE","SHELBY",2016,"TN","47157","US PRESIDENT","DONALD TRUMP","REPUBLICAN",116344,337383,"20260225","TOTAL"
"TENNESSEE","SHELBY",2016,"TN","47157","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",208992,337383,"20260225","TOTAL"
"TENNESSEE","SHELBY",2016,"TN","47157","US PRESIDENT","OTHER","OTHER",12047,337383,"20260225","TOTAL"
"TENNESSEE","SMITH",2016,"TN","47159","US PRESIDENT","DONALD TRUMP","REPUBLICAN",5494,7436,"20260225","TOTAL"
"TENNESSEE","SMITH",2016,"TN","47159","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1689,7436,"20260225","TOTAL"
"TENNESSEE","SMITH",2016,"TN","47159","US PRESIDENT","OTHER","OTHER",253,7436,"20260225","TOTAL"
"TENNESSEE","STEWART",2016,"TN","47161","US PRESIDENT","DONALD TRUMP","REPUBLICAN",3864,5299,"20260225","TOTAL"
"TENNESSEE","STEWART",2016,"TN","47161","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1222,5299,"20260225","TOTAL"
"TENNESSEE","STEWART",2016,"TN","47161","US PRESIDENT","OTHER","OTHER",213,5299,"20260225","TOTAL"
"TENNESSEE","SULLIVAN",2016,"TN","47163","US PRESIDENT","DONALD TRUMP","REPUBLICAN",46979,62278,"20260225","TOTAL"
"TENNESSEE","SULLIVAN",2016,"TN","47163","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",12578,62278,"20260225","TOTAL"
"TENNESSEE","SULLIVAN",2016,"TN","47163","US PRESIDENT","OTHER","OTHER",2721,62278,"20260225","TOTAL"
"TENNESSEE","SUMNER",2016,"TN","47165","US PRESIDENT","DONALD TRUMP","REPUBLICAN",50129,71505,"20260225","TOTAL"
"TENNESSEE","SUMNER",2016,"TN","47165","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",18161,71505,"20260225","TOTAL"
"TENNESSEE","SUMNER",2016,"TN","47165","US PRESIDENT","OTHER","OTHER",3215,71505,"20260225","TOTAL"
"TENNESSEE","TIPTON",2016,"TN","47167","US PRESIDENT","DONALD TRUMP","REPUBLICAN",16910,23481,"20260225","TOTAL"
"TENNESSEE","TIPTON",2016,"TN","47167","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",5785,23481,"20260225","TOTAL"
"TENNESSEE","TIPTON",2016,"TN","47167","US PRESIDENT","OTHER","OTHER",786,23481,"20260225","TOTAL"
"TENNESSEE","TROUSDALE",2016,"TN","47169","US PRESIDENT","DONALD TRUMP","REPUBLICAN",2103,3160,"20260225","TOTAL"
"TENNESSEE","TROUSDALE",2016,"TN","47169","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",946,3160,"20260225","TOTAL"
"TENNESSEE","TROUSDALE",2016,"TN","47169","US PRESIDENT","OTHER","OTHER",111,3160,"20260225","TOTAL"
"TENNESSEE","UNICOI",2016,"TN","47171","US PRESIDENT","DONALD TRUMP","REPUBLICAN",5671,7195,"20260225","TOTAL"
"TENNESSEE","UNICOI",2016,"TN","47171","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1262,7195,"20260225","TOTAL"
"TENNESSEE","UNICOI",2016,"TN","47171","US PRESIDENT","OTHER","OTHER",262,7195,"20260225","TOTAL"
"TENNESSEE","UNION",2016,"TN","47173","US PRESIDENT","DONALD TRUMP","REPUBLICAN",5053,6247,"20260225","TOTAL"
"TENNESSEE","UNION",2016,"TN","47173","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1012,6247,"20260225","TOTAL"
"TENNESSEE","UNION",2016,"TN","47173","US PRESIDENT","OTHER","OTHER",182,6247,"20260225","TOTAL"
"TENNESSEE","VAN BUREN",2016,"TN","47175","US PRESIDENT","DONALD TRUMP","REPUBLICAN",1820,2419,"20260225","TOTAL"
"TENNESSEE","VAN BUREN",2016,"TN","47175","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",539,2419,"20260225","TOTAL"
"TENNESSEE","VAN BUREN",2016,"TN","47175","US PRESIDENT","OTHER","OTHER",60,2419,"20260225","TOTAL"
"TENNESSEE","WARREN",2016,"TN","47177","US PRESIDENT","DONALD TRUMP","REPUBLICAN",9540,13612,"20260225","TOTAL"
"TENNESSEE","WARREN",2016,"TN","47177","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3535,13612,"20260225","TOTAL"
"TENNESSEE","WARREN",2016,"TN","47177","US PRESIDENT","OTHER","OTHER",537,13612,"20260225","TOTAL"
"TENNESSEE","WASHINGTON",2016,"TN","47179","US PRESIDENT","DONALD TRUMP","REPUBLICAN",34252,49750,"20260225","TOTAL"
"TENNESSEE","WASHINGTON",2016,"TN","47179","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",13024,49750,"20260225","TOTAL"
"TENNESSEE","WASHINGTON",2016,"TN","47179","US PRESIDENT","OTHER","OTHER",2474,49750,"20260225","TOTAL"
"TENNESSEE","WAYNE",2016,"TN","47181","US PRESIDENT","DONALD TRUMP","REPUBLICAN",5036,5857,"20260225","TOTAL"
"TENNESSEE","WAYNE",2016,"TN","47181","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",717,5857,"20260225","TOTAL"
"TENNESSEE","WAYNE",2016,"TN","47181","US PRESIDENT","OTHER","OTHER",104,5857,"20260225","TOTAL"
"TENNESSEE","WEAKLEY",2016,"TN","47183","US PRESIDENT","DONALD TRUMP","REPUBLICAN",9008,12184,"20260225","TOTAL"
"TENNESSEE","WEAKLEY",2016,"TN","47183","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2772,12184,"20260225","TOTAL"
"TENNESSEE","WEAKLEY",2016,"TN","47183","US PRESIDENT","OTHER","OTHER",404,12184,"20260225","TOTAL"
"TENNESSEE","WHITE",2016,"TN","47185","US PRESIDENT","DONALD TRUMP","REPUBLICAN",7671,9825,"20260225","TOTAL"
"TENNESSEE","WHITE",2016,"TN","47185","US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1845,9825,"20260225","TOTAL"
